time	1-T	2-T	3-T	4-T
2021-12-07T19:20:28.137Z	992	178	774	30
2021-12-07T19:20:48.144Z	999	158	759	35
2021-12-07T19:21:08.151Z	999	137	744	40
2021-12-07T19:21:28.160Z	994	119	726	46
2021-12-07T19:21:48.173Z	982	102	710	52
2021-12-07T19:22:08.176Z	963	86	693	58
2021-12-07T19:22:28.183Z	940	70	675	65
2021-12-07T19:22:48.188Z	912	57	658	72
2021-12-07T19:23:08.194Z	879	45	641	80
2021-12-07T19:23:28.198Z	837	35	623	87
2021-12-07T19:23:48.204Z	795	25	604	95
2021-12-07T19:24:08.215Z	750	17	586	104
2021-12-07T19:24:28.229Z	697	11	569	112
2021-12-07T19:24:48.231Z	646	5	549	121
2021-12-07T19:25:08.231Z	594	2	531	131
2021-12-07T19:25:28.237Z	541	0	513	140
2021-12-07T19:25:48.244Z	481	0	495	149
2021-12-07T19:26:08.256Z	427	1	475	159
2021-12-07T19:26:28.266Z	374	4	457	170
2021-12-07T19:26:48.275Z	322	8	439	180
2021-12-07T19:27:08.275Z	267	14	421	191
2021-12-07T19:27:28.281Z	221	22	401	202
2021-12-07T19:27:48.284Z	178	31	384	214
2021-12-07T19:28:08.295Z	138	41	366	225
2021-12-07T19:28:28.302Z	103	52	349	237
2021-12-07T19:28:48.305Z	69	66	332	248
2021-12-07T19:29:08.313Z	44	80	313	261
2021-12-07T19:29:28.319Z	25	95	296	273
2021-12-07T19:29:48.321Z	11	112	280	286
2021-12-07T19:30:08.332Z	2	130	264	298
2021-12-07T19:30:28.346Z	0	151	246	310
2021-12-07T19:30:48.356Z	4	171	231	324
2021-12-07T19:31:08.359Z	14	191	216	337
2021-12-07T19:31:28.371Z	30	213	201	350
2021-12-07T19:31:48.373Z	54	238	187	363
2021-12-07T19:32:08.380Z	81	262	172	376
2021-12-07T19:32:28.386Z	113	286	158	391
2021-12-07T19:32:48.392Z	149	311	145	404
2021-12-07T19:33:08.398Z	194	339	133	417
2021-12-07T19:33:28.410Z	239	365	119	431
2021-12-07T19:33:48.416Z	286	391	108	446
2021-12-07T19:34:08.431Z	336	417	97	459
2021-12-07T19:34:28.434Z	394	447	87	472
2021-12-07T19:34:48.444Z	447	474	76	487
2021-12-07T19:35:08.455Z	501	501	67	501
2021-12-07T19:35:28.464Z	555	528	58	514
2021-12-07T19:35:48.468Z	614	558	50	528
2021-12-07T19:36:08.483Z	666	585	41	543
2021-12-07T19:36:28.487Z	716	611	34	556
2021-12-07T19:36:48.495Z	763	637	28	570
2021-12-07T19:37:08.504Z	812	666	23	583
2021-12-07T19:37:28.510Z	853	691	17	598
2021-12-07T19:37:48.517Z	889	716	13	611
2021-12-07T19:38:08.532Z	921	740	9	624
2021-12-07T19:38:28.546Z	950	766	6	637
2021-12-07T19:38:48.561Z	971	788	3	652
2021-12-07T19:39:08.561Z	986	810	1	665
2021-12-07T19:39:28.564Z	996	831	0	677
2021-12-07T19:39:48.578Z	1000	853	0	690
2021-12-07T19:40:08.580Z	997	871	0	704
2021-12-07T19:40:28.589Z	989	889	1	716
2021-12-07T19:40:48.589Z	973	905	3	728
2021-12-07T19:41:08.602Z	953	922	5	740
2021-12-07T19:41:28.606Z	928	936	8	753
2021-12-07T19:41:48.613Z	897	948	12	764
2021-12-07T19:42:08.623Z	858	961	16	776
2021-12-07T19:42:28.632Z	818	971	22	788
2021-12-07T19:42:48.643Z	775	979	27	799
2021-12-07T19:43:08.652Z	729	986	33	810
2021-12-07T19:43:28.662Z	674	992	40	820
2021-12-07T19:43:48.668Z	622	996	48	832
2021-12-07T19:44:08.669Z	570	999	56	841
2021-12-07T19:44:28.681Z	510	1000	65	851
2021-12-07T19:44:48.688Z	456	999	75	861
2021-12-07T19:45:08.691Z	403	998	85	871
2021-12-07T19:45:28.700Z	351	994	95	880
2021-12-07T19:45:48.701Z	294	989	106	888
2021-12-07T19:46:08.706Z	247	982	118	898
2021-12-07T19:46:28.709Z	202	975	130	906
2021-12-07T19:46:48.719Z	156	965	142	913
2021-12-07T19:47:08.726Z	119	954	157	921
2021-12-07T19:47:28.739Z	86	942	170	929
2021-12-07T19:47:48.753Z	58	928	184	936
2021-12-07T19:48:08.753Z	34	912	198	942
2021-12-07T19:48:28.757Z	17	896	214	948
2021-12-07T19:48:48.769Z	6	879	229	955
2021-12-07T19:49:08.782Z	0	861	244	960
2021-12-07T19:49:28.797Z	1	840	260	965
2021-12-07T19:49:48.799Z	8	819	277	970
2021-12-07T19:50:08.809Z	21	798	294	975
2021-12-07T19:50:28.820Z	42	776	310	979
2021-12-07T19:50:48.826Z	66	751	329	983
2021-12-07T19:51:08.837Z	95	727	346	986
2021-12-07T19:51:28.851Z	129	703	363	989
2021-12-07T19:51:48.862Z	172	678	380	992
2021-12-07T19:52:08.866Z	214	649	400	994
2021-12-07T19:52:28.870Z	260	623	418	996
2021-12-07T19:52:48.872Z	309	597	435	998
2021-12-07T19:53:08.887Z	365	567	453	999
2021-12-07T19:53:28.886Z	418	541	473	1000
2021-12-07T19:53:48.894Z	472	514	491	1000
2021-12-07T19:54:08.896Z	532	487	509	1000
2021-12-07T19:54:28.906Z	585	457	527	1000
2021-12-07T19:54:48.920Z	638	430	547	999
2021-12-07T19:55:08.934Z	689	403	565	998
2021-12-07T19:55:28.939Z	743	377	583	996
2021-12-07T19:55:48.946Z	789	348	602	994
2021-12-07T19:56:08.954Z	831	323	620	992
2021-12-07T19:56:28.963Z	869	298	637	989
2021-12-07T19:56:48.975Z	907	271	654	986
2021-12-07T19:57:08.976Z	936	247	673	982
2021-12-07T19:57:28.976Z	960	224	690	979
2021-12-07T19:57:48.979Z	978	202	707	975
2021-12-07T19:58:08.992Z	992	179	723	970
2021-12-07T19:58:28.998Z	999	158	741	965
2021-12-07T19:58:49.003Z	1000	139	756	960
2021-12-07T19:59:09.014Z	994	121	771	954
2021-12-07T19:59:29.015Z	982	102	788	948
2021-12-07T19:59:49.018Z	965	86	803	942
2021-12-07T20:00:09.020Z	943	72	817	935
2021-12-07T20:00:29.026Z	912	59	830	928
2021-12-07T20:00:49.037Z	879	45	845	921
2021-12-07T20:01:09.040Z	841	35	858	913
2021-12-07T20:01:29.047Z	800	26	870	905
2021-12-07T20:01:49.050Z	750	17	882	897
2021-12-07T20:02:09.053Z	702	11	895	889
2021-12-07T20:02:29.060Z	651	6	906	879
2021-12-07T20:02:49.062Z	599	2	916	870
2021-12-07T20:03:09.065Z	539	0	926	861
2021-12-07T20:03:29.071Z	485	0	936	851
2021-12-07T20:03:49.078Z	431	1	944	841
2021-12-07T20:04:09.091Z	378	4	952	831
2021-12-07T20:04:29.092Z	320	8	960	820
2021-12-07T20:04:49.100Z	271	14	967	810
2021-12-07T20:05:09.110Z	224	21	973	798
2021-12-07T20:05:29.118Z	181	30	979	787
2021-12-07T20:05:49.123Z	137	40	984	776
2021-12-07T20:06:09.127Z	102	52	988	764
2021-12-07T20:06:29.141Z	72	65	992	752
2021-12-07T20:06:49.144Z	47	79	995	740
2021-12-07T20:07:09.148Z	25	94	997	728
2021-12-07T20:07:29.153Z	11	112	999	716
2021-12-07T20:07:49.154Z	2	130	1000	702
2021-12-07T20:08:09.158Z	0	148	1000	690
2021-12-07T20:08:29.174Z	4	168	1000	677
2021-12-07T20:08:49.174Z	14	191	998	665
2021-12-07T20:09:09.179Z	29	213	997	650
2021-12-07T20:09:29.188Z	53	235	994	637
2021-12-07T20:09:49.196Z	79	261	991	624
2021-12-07T20:10:09.200Z	111	285	987	610
2021-12-07T20:10:29.199Z	147	309	983	597
2021-12-07T20:10:49.210Z	192	335	978	583
2021-12-07T20:11:09.211Z	236	363	971	570
2021-12-07T20:11:29.215Z	283	389	965	555
2021-12-07T20:11:49.221Z	333	416	958	542
2021-12-07T20:12:09.235Z	391	445	951	528
2021-12-07T20:12:29.246Z	444	472	942	513
2021-12-07T20:12:49.249Z	498	499	933	500
2021-12-07T20:13:09.254Z	557	526	924	486
2021-12-07T20:13:29.258Z	611	556	913	473
2021-12-07T20:13:49.266Z	663	583	902	458
2021-12-07T20:14:09.268Z	713	609	892	445
2021-12-07T20:14:29.277Z	765	635	880	431
2021-12-07T20:14:49.282Z	809	664	867	418
2021-12-07T20:15:09.285Z	850	689	854	403
2021-12-07T20:15:29.288Z	886	714	842	390
2021-12-07T20:15:49.290Z	921	740	828	377
2021-12-07T20:16:09.293Z	948	764	813	362
2021-12-07T20:16:29.307Z	969	786	799	350
2021-12-07T20:16:49.314Z	986	808	784	337
2021-12-07T20:17:09.318Z	996	831	767	324
2021-12-07T20:17:29.331Z	1000	851	752	310
2021-12-07T20:17:49.338Z	998	869	736	298
2021-12-07T20:18:09.341Z	989	887	720	285
2021-12-07T20:18:29.355Z	975	905	702	273
2021-12-07T20:18:49.361Z	955	921	686	260
2021-12-07T20:19:09.362Z	930	935	669	248
2021-12-07T20:19:29.368Z	897	949	652	237
2021-12-07T20:19:49.374Z	862	960	633	224
2021-12-07T20:20:09.386Z	823	970	615	213
2021-12-07T20:20:29.387Z	775	978	598	202
2021-12-07T20:20:49.388Z	728	986	578	191
2021-12-07T20:21:09.392Z	679	992	560	180
2021-12-07T20:21:29.397Z	628	996	542	169
2021-12-07T20:21:49.404Z	569	999	524	159
2021-12-07T20:22:09.414Z	515	1000	505	149
2021-12-07T20:22:29.424Z	461	1000	487	139
2021-12-07T20:22:49.426Z	402	998	469	130
2021-12-07T20:23:09.429Z	350	994	449	121
2021-12-07T20:23:29.433Z	300	989	431	112
2021-12-07T20:23:49.439Z	252	983	413	103
2021-12-07T20:24:09.447Z	202	975	396	95
2021-12-07T20:24:29.456Z	160	965	376	87
2021-12-07T20:24:49.458Z	123	955	359	79
2021-12-07T20:25:09.471Z	86	943	342	72
2021-12-07T20:25:29.485Z	58	928	323	65
2021-12-07T20:25:49.498Z	36	914	306	58
2021-12-07T20:26:09.501Z	19	898	290	52
2021-12-07T20:26:29.504Z	6	879	274	46
2021-12-07T20:26:49.508Z	1	861	256	40
2021-12-07T20:27:09.510Z	1	842	241	35
2021-12-07T20:27:29.525Z	8	822	225	30
2021-12-07T20:27:49.539Z	21	798	210	26
2021-12-07T20:28:09.544Z	39	776	195	21
2021-12-07T20:28:29.558Z	62	754	181	17
2021-12-07T20:28:49.572Z	94	727	167	14
2021-12-07T20:29:09.579Z	128	703	152	11
2021-12-07T20:29:29.587Z	166	678	140	8
2021-12-07T20:29:49.598Z	213	653	127	6
2021-12-07T20:30:09.601Z	259	624	114	4
2021-12-07T20:30:29.612Z	307	598	103	2
2021-12-07T20:30:49.617Z	358	571	93	1
2021-12-07T20:31:09.626Z	416	542	82	0
2021-12-07T20:31:29.633Z	470	515	72	0
2021-12-07T20:31:49.638Z	524	488	63	0
2021-12-07T20:32:09.651Z	583	461	54	0
2021-12-07T20:32:29.652Z	636	431	46	1
2021-12-07T20:32:49.658Z	686	405	39	2
2021-12-07T20:33:09.672Z	735	378	32	4
2021-12-07T20:33:29.682Z	786	350	26	6
2021-12-07T20:33:49.682Z	829	324	20	8
2021-12-07T20:34:09.688Z	867	299	15	11
2021-12-07T20:34:29.701Z	905	275	11	14
2021-12-07T20:34:49.715Z	934	249	7	17
2021-12-07T20:35:09.716Z	958	226	5	21
2021-12-07T20:35:29.728Z	977	204	2	25
2021-12-07T20:35:49.735Z	992	180	1	29
2021-12-07T20:36:09.744Z	999	160	0	35
2021-12-07T20:36:29.745Z	1000	141	0	40
2021-12-07T20:36:49.757Z	994	120	1	45
2021-12-07T20:37:09.760Z	983	103	2	52
2021-12-07T20:37:29.766Z	967	88	4	58
2021-12-07T20:37:49.773Z	942	73	6	64
2021-12-07T20:38:09.782Z	914	58	10	71
2021-12-07T20:38:29.797Z	882	46	14	79
2021-12-07T20:38:49.805Z	845	36	18	86
2021-12-07T20:39:09.820Z	799	25	23	94
2021-12-07T20:39:29.826Z	754	18	30	103
2021-12-07T20:39:49.831Z	706	11	36	111
2021-12-07T20:40:09.842Z	656	6	43	120
2021-12-07T20:40:29.844Z	598	2	51	129
2021-12-07T20:40:49.854Z	545	0	60	139
2021-12-07T20:41:09.862Z	491	0	69	148
2021-12-07T20:41:29.869Z	432	1	78	158
2021-12-07T20:41:49.877Z	379	4	89	169
2021-12-07T20:42:09.883Z	328	8	100	179
2021-12-07T20:42:29.891Z	273	13	111	190
2021-12-07T20:42:49.893Z	226	21	123	200
2021-12-07T20:43:09.903Z	183	29	135	213
2021-12-07T20:43:29.908Z	143	39	148	224
2021-12-07T20:43:49.915Z	104	52	161	235
2021-12-07T20:44:09.929Z	74	64	176	248
2021-12-07T20:44:29.938Z	48	78	190	260
2021-12-07T20:44:49.939Z	26	93	204	271
2021-12-07T20:45:09.941Z	11	111	220	283
2021-12-07T20:45:29.945Z	3	128	235	297
2021-12-07T20:45:49.944Z	0	147	251	309
2021-12-07T20:46:09.954Z	4	169	266	322
2021-12-07T20:46:29.963Z	13	190	284	336
2021-12-07T20:46:49.969Z	28	211	301	349
2021-12-07T20:47:09.973Z	51	233	317	362
2021-12-07T20:47:29.975Z	77	259	336	375
2021-12-07T20:47:49.989Z	109	283	353	389
2021-12-07T20:48:09.993Z	144	308	370	402
2021-12-07T20:48:29.997Z	189	336	388	416
2021-12-07T20:48:50.000Z	233	362	407	430
2021-12-07T20:49:10.013Z	280	388	425	444
2021-12-07T20:49:30.024Z	331	414	443	457
2021-12-07T20:49:50.038Z	388	441	461	471
2021-12-07T20:50:10.049Z	442	471	481	485
2021-12-07T20:50:30.061Z	496	498	499	500
2021-12-07T20:50:50.066Z	550	526	517	513
2021-12-07T20:51:10.082Z	604	553	536	527
2021-12-07T20:51:30.098Z	662	580	554	540
2021-12-07T20:51:50.110Z	713	609	574	554
2021-12-07T20:52:10.111Z	760	636	591	569
2021-12-07T20:52:30.125Z	805	662	609	582
2021-12-07T20:52:50.129Z	846	687	627	596
2021-12-07T20:53:10.141Z	887	712	644	609
2021-12-07T20:53:30.152Z	919	739	663	622
2021-12-07T20:53:50.168Z	946	762	680	637
2021-12-07T20:54:10.169Z	968	785	697	650
2021-12-07T20:54:30.173Z	984	807	714	663
2021-12-07T20:54:50.188Z	996	830	730	676
2021-12-07T20:55:10.194Z	1000	850	747	688
2021-12-07T20:55:30.199Z	998	869	763	702
2021-12-07T20:55:50.209Z	990	887	778	714
2021-12-07T20:56:10.209Z	975	903	793	726
2021-12-07T20:56:30.223Z	956	920	809	738
2021-12-07T20:56:50.229Z	931	934	823	751
2021-12-07T20:57:10.235Z	901	947	836	763
2021-12-07T20:57:30.240Z	863	960	849	774
2021-12-07T20:57:50.242Z	823	970	863	787
2021-12-07T20:58:10.257Z	781	978	876	798
2021-12-07T20:58:30.257Z	729	985	887	808
2021-12-07T20:58:50.268Z	680	992	899	819
2021-12-07T20:59:10.278Z	629	996	910	830
2021-12-07T20:59:30.283Z	576	999	920	840
2021-12-07T20:59:50.290Z	517	1000	929	850
2021-12-07T21:00:10.292Z	463	1000	939	861
2021-12-07T21:00:30.296Z	409	998	948	870
2021-12-07T21:00:50.299Z	352	995	955	879
2021-12-07T21:01:10.301Z	301	989	963	887
2021-12-07T21:01:30.311Z	253	983	970	897
2021-12-07T21:01:50.326Z	208	976	976	905
2021-12-07T21:02:10.338Z	161	966	981	912
2021-12-07T21:02:30.350Z	124	955	986	921
2021-12-07T21:02:50.355Z	91	943	990	928
2021-12-07T21:03:10.357Z	59	929	993	935
2021-12-07T21:03:30.366Z	36	914	996	942
2021-12-07T21:03:50.366Z	19	899	998	948
2021-12-07T21:04:10.373Z	6	882	999	954
2021-12-07T21:04:30.386Z	1	862	1000	959
2021-12-07T21:04:50.393Z	1	843	1000	965
2021-12-07T21:05:10.403Z	7	823	999	970
2021-12-07T21:05:30.417Z	20	799	998	974
2021-12-07T21:05:50.420Z	38	777	996	979
2021-12-07T21:06:10.429Z	61	755	993	982
2021-12-07T21:06:30.434Z	93	731	990	986
2021-12-07T21:06:50.437Z	127	704	985	989
2021-12-07T21:07:10.438Z	165	679	981	992
2021-12-07T21:07:30.452Z	207	654	975	994
2021-12-07T21:07:50.455Z	257	625	969	996
2021-12-07T21:08:10.455Z	305	599	962	998
2021-12-07T21:08:30.461Z	356	572	955	999
2021-12-07T21:08:50.472Z	414	546	947	999
2021-12-07T21:09:10.483Z	467	516	938	1000
2021-12-07T21:09:30.483Z	521	489	929	1000
2021-12-07T21:09:50.494Z	575	462	920	1000
2021-12-07T21:10:10.499Z	633	432	910	999
2021-12-07T21:10:30.506Z	684	406	898	998
2021-12-07T21:10:50.521Z	733	379	887	996
2021-12-07T21:11:10.528Z	785	353	875	994
2021-12-07T21:11:30.538Z	827	325	862	992
2021-12-07T21:11:50.548Z	866	300	849	989
2021-12-07T21:12:10.551Z	900	276	836	986
2021-12-07T21:12:30.565Z	933	249	822	983
2021-12-07T21:12:50.573Z	958	226	807	979
2021-12-07T21:13:10.576Z	977	204	792	975
2021-12-07T21:13:30.587Z	991	183	778	971
2021-12-07T21:13:50.591Z	998	160	761	966
2021-12-07T21:14:10.603Z	1000	141	745	960
2021-12-07T21:14:30.614Z	995	123	730	955
2021-12-07T21:14:50.622Z	984	104	714	949
2021-12-07T21:15:10.626Z	967	88	695	942
2021-12-07T21:15:30.629Z	945	73	679	936
2021-12-07T21:15:50.643Z	915	60	662	929
2021-12-07T21:16:10.644Z	883	47	643	922
2021-12-07T21:16:30.647Z	846	36	625	914
2021-12-07T21:16:50.647Z	805	26	608	906
2021-12-07T21:17:10.647Z	755	19	590	898
2021-12-07T21:17:30.656Z	708	11	571	890
2021-12-07T21:17:50.661Z	657	6	553	880
2021-12-07T21:18:10.667Z	605	3	535	871
2021-12-07T21:18:30.680Z	546	1	517	862
2021-12-07T21:18:50.685Z	493	0	497	852
2021-12-07T21:19:10.696Z	439	1	479	842
2021-12-07T21:19:30.699Z	380	3	461	832
2021-12-07T21:19:50.704Z	328	8	441	822
2021-12-07T21:20:10.718Z	279	13	423	810
2021-12-07T21:20:30.722Z	232	20	406	800
2021-12-07T21:20:50.724Z	183	29	388	789
2021-12-07T21:21:10.730Z	143	39	369	778
2021-12-07T21:21:30.735Z	108	50	351	765
2021-12-07T21:21:50.741Z	77	63	334	753
2021-12-07T21:22:10.754Z	48	78	317	742
2021-12-07T21:22:30.762Z	28	93	299	729
2021-12-07T21:22:50.777Z	13	109	283	717
2021-12-07T21:23:10.778Z	3	128	267	704
2021-12-07T21:23:30.778Z	0	147	249	691
2021-12-07T21:23:50.791Z	3	167	234	678
2021-12-07T21:24:10.795Z	13	187	219	665
2021-12-07T21:24:30.804Z	28	211	203	653
2021-12-07T21:24:50.818Z	49	233	188	638
2021-12-07T21:25:10.830Z	74	257	175	625
2021-12-07T21:25:30.842Z	109	280	161	612
2021-12-07T21:25:50.851Z	144	308	147	599
2021-12-07T21:26:10.862Z	184	333	134	584
2021-12-07T21:26:30.864Z	228	359	122	571
2021-12-07T21:26:50.875Z	280	387	111	558
2021-12-07T21:27:10.881Z	329	414	98	543
2021-12-07T21:27:30.882Z	381	440	88	529
2021-12-07T21:27:50.883Z	440	467	78	516
2021-12-07T21:28:10.892Z	493	497	68	503
2021-12-07T21:28:30.897Z	547	524	59	487
2021-12-07T21:28:50.904Z	601	551	51	474
2021-12-07T21:29:10.912Z	659	578	43	460
2021-12-07T21:29:30.920Z	710	608	35	447
2021-12-07T21:29:50.923Z	758	634	29	432
2021-12-07T21:30:10.926Z	802	660	23	419
2021-12-07T21:30:30.933Z	848	685	18	405
2021-12-07T21:30:50.946Z	885	713	14	392
2021-12-07T21:31:10.956Z	917	737	9	377
2021-12-07T21:31:30.964Z	944	760	6	364
2021-12-07T21:31:50.971Z	969	783	4	351
2021-12-07T21:32:10.975Z	985	807	2	338
2021-12-07T21:32:30.989Z	995	828	1	324
2021-12-07T21:32:50.995Z	1000	848	0	312
2021-12-07T21:33:11.008Z	998	867	0	299
2021-12-07T21:33:31.021Z	991	887	1	287
2021-12-07T21:33:51.033Z	977	903	3	274
2021-12-07T21:34:11.034Z	958	918	5	262
2021-12-07T21:34:31.038Z	931	934	8	250
2021-12-07T21:34:51.045Z	901	947	11	237
2021-12-07T21:35:11.051Z	867	958	16	226
2021-12-07T21:35:31.062Z	828	968	20	215
2021-12-07T21:35:51.067Z	781	978	26	204
2021-12-07T21:36:11.067Z	735	985	32	192
2021-12-07T21:36:31.076Z	686	991	39	181
2021-12-07T21:36:51.088Z	629	996	46	171
2021-12-07T21:37:11.093Z	577	999	55	160
2021-12-07T21:37:31.106Z	523	1000	63	150
2021-12-07T21:37:51.110Z	463	1000	72	141
2021-12-07T21:38:11.113Z	410	998	83	131
2021-12-07T21:38:31.123Z	358	995	93	121
2021-12-07T21:38:51.135Z	307	990	104	113
2021-12-07T21:39:11.144Z	253	983	115	104
2021-12-07T21:39:31.148Z	208	976	128	95
2021-12-07T21:39:51.163Z	166	967	141	88
2021-12-07T21:40:11.174Z	124	956	153	80
2021-12-07T21:40:31.175Z	91	943	168	73
2021-12-07T21:40:51.187Z	62	930	182	65
2021-12-07T21:41:11.191Z	39	916	196	59
2021-12-07T21:41:31.192Z	19	900	210	53
2021-12-07T21:41:51.194Z	7	882	227	47
2021-12-07T21:42:11.198Z	1	864	242	41
2021-12-07T21:42:31.201Z	1	845	257	36
2021-12-07T21:42:51.204Z	7	823	273	31
2021-12-07T21:43:11.207Z	19	802	291	26
2021-12-07T21:43:31.209Z	36	780	308	22
2021-12-07T21:43:51.211Z	62	754	324	18
2021-12-07T21:44:11.223Z	90	731	343	14
2021-12-07T21:44:31.230Z	123	707	360	11
2021-12-07T21:44:51.232Z	165	682	377	9
2021-12-07T21:45:11.246Z	207	654	397	6
2021-12-07T21:45:31.255Z	252	628	415	4
2021-12-07T21:45:51.266Z	300	602	432	3
2021-12-07T21:46:11.279Z	356	572	450	1
2021-12-07T21:46:31.283Z	409	545	470	0
2021-12-07T21:46:51.287Z	462	519	488	0
2021-12-07T21:47:11.290Z	522	492	506	0
2021-12-07T21:47:31.299Z	576	462	526	0
2021-12-07T21:47:51.307Z	628	435	544	1
2021-12-07T21:48:11.312Z	679	408	562	2
2021-12-07T21:48:31.322Z	734	379	579	4
2021-12-07T21:48:51.324Z	780	353	599	6
2021-12-07T21:49:11.326Z	823	328	616	8
2021-12-07T21:49:31.329Z	866	303	634	10
2021-12-07T21:49:51.341Z	901	275	653	13
2021-12-07T21:50:11.343Z	931	252	670	17
2021-12-07T21:50:31.344Z	955	229	687	21
2021-12-07T21:50:51.344Z	977	204	703	25
2021-12-07T21:51:11.356Z	990	183	721	29
2021-12-07T21:51:31.367Z	998	162	737	34
2021-12-07T21:51:51.382Z	1000	143	753	39
2021-12-07T21:52:11.386Z	995	123	768	45
2021-12-07T21:52:31.397Z	985	106	785	51
2021-12-07T21:52:51.406Z	969	90	800	57
2021-12-07T21:53:11.419Z	945	75	814	63
2021-12-07T21:53:31.426Z	918	60	829	70
2021-12-07T21:53:51.435Z	886	48	842	78
2021-12-07T21:54:11.439Z	850	37	855	85
2021-12-07T21:54:31.454Z	804	26	868	93
2021-12-07T21:54:51.460Z	760	18	881	102
2021-12-07T21:55:11.460Z	713	12	892	110
2021-12-07T21:55:31.471Z	657	7	903	119
2021-12-07T21:55:51.480Z	605	3	915	128
2021-12-07T21:56:11.486Z	552	1	924	138
2021-12-07T21:56:31.486Z	498	0	934	147
2021-12-07T21:56:51.489Z	439	1	942	157
2021-12-07T21:57:11.501Z	386	3	951	168
2021-12-07T21:57:31.512Z	334	7	959	178
2021-12-07T21:57:51.526Z	279	12	965	188
2021-12-07T21:58:11.532Z	232	20	972	199
2021-12-07T21:58:31.533Z	188	28	978	211
2021-12-07T21:58:51.539Z	148	38	983	222
2021-12-07T21:59:11.539Z	108	50	988	234
2021-12-07T21:59:31.543Z	77	62	991	246
2021-12-07T21:59:51.554Z	51	76	994	258
2021-12-07T22:00:11.564Z	28	91	997	270
2021-12-07T22:00:31.569Z	13	109	999	282
2021-12-07T22:00:51.575Z	4	126	1000	296
2021-12-07T22:01:11.580Z	0	145	1000	308
2021-12-07T22:01:31.586Z	3	166	1000	320
2021-12-07T22:01:51.588Z	12	187	999	334
2021-12-07T22:02:11.600Z	26	208	997	347
2021-12-07T22:02:31.609Z	48	231	995	360
2021-12-07T22:02:51.614Z	74	256	991	373
2021-12-07T22:03:11.616Z	105	280	988	388
2021-12-07T22:03:31.627Z	140	305	984	401
2021-12-07T22:03:51.632Z	184	333	979	414
2021-12-07T22:04:11.642Z	227	358	973	429
2021-12-07T22:04:31.657Z	274	384	966	442
2021-12-07T22:04:51.660Z	329	411	960	456
2021-12-07T22:05:11.661Z	380	440	951	469
2021-12-07T22:05:31.675Z	433	467	943	484
2021-12-07T22:05:51.682Z	487	494	935	497
2021-12-07T22:06:11.694Z	547	524	926	511
2021-12-07T22:06:31.704Z	600	551	915	526
2021-12-07T22:06:51.705Z	652	577	905	539
2021-12-07T22:07:11.720Z	708	604	894	553
2021-12-07T22:07:31.724Z	756	633	881	566
2021-12-07T22:07:51.724Z	800	659	869	581
2021-12-07T22:08:11.732Z	842	684	857	594
2021-12-07T22:08:31.742Z	883	711	844	607
2021-12-07T22:08:51.753Z	915	736	830	622
2021-12-07T22:09:11.768Z	943	759	816	635
2021-12-07T22:09:31.770Z	967	782	802	648
2021-12-07T22:09:51.773Z	984	806	786	661
2021-12-07T22:10:11.785Z	995	827	771	675
2021-12-07T22:10:31.795Z	1000	847	755	687
2021-12-07T22:10:51.799Z	998	866	740	700
2021-12-07T22:11:11.801Z	991	885	722	712
2021-12-07T22:11:31.814Z	978	902	706	726
2021-12-07T22:11:51.820Z	960	917	689	737
2021-12-07T22:12:11.820Z	933	933	671	749
2021-12-07T22:12:31.829Z	904	946	654	762
2021-12-07T22:12:51.840Z	870	957	636	773
2021-12-07T22:13:11.852Z	827	969	619	785
2021-12-07T22:13:31.860Z	784	977	600	797
2021-12-07T22:13:51.863Z	739	985	582	807
2021-12-07T22:14:11.876Z	685	991	564	818
2021-12-07T22:14:31.886Z	633	996	544	828
2021-12-07T22:14:51.889Z	581	998	527	839
2021-12-07T22:15:11.899Z	527	1000	509	849
2021-12-07T22:15:31.912Z	468	1000	491	859
2021-12-07T22:15:51.920Z	414	998	471	869
2021-12-07T22:16:11.923Z	362	995	453	878
2021-12-07T22:16:31.926Z	306	990	435	886
2021-12-07T22:16:51.935Z	258	984	415	896
2021-12-07T22:17:11.949Z	212	976	398	904
2021-12-07T22:17:31.959Z	165	968	380	912
2021-12-07T22:17:51.964Z	127	956	361	919
2021-12-07T22:18:11.978Z	94	945	344	927
2021-12-07T22:18:31.985Z	65	932	327	934
2021-12-07T22:18:52.000Z	38	916	310	940
2021-12-07T22:19:12.005Z	20	900	292	947
2021-12-07T22:19:32.019Z	8	883	276	953
2021-12-07T22:19:52.026Z	1	866	260	959
2021-12-07T22:20:12.033Z	1	845	243	964
2021-12-07T22:20:32.038Z	6	825	227	969
2021-12-07T22:20:52.050Z	17	804	212	974
2021-12-07T22:21:12.057Z	36	779	198	978
2021-12-07T22:21:32.063Z	59	757	182	982
2021-12-07T22:21:52.072Z	87	733	169	985
2021-12-07T22:22:12.074Z	124	709	155	989
2021-12-07T22:22:32.083Z	161	681	141	991
2021-12-07T22:22:52.097Z	203	656	129	994
2021-12-07T22:23:12.108Z	248	630	117	996
2021-12-07T22:23:32.117Z	301	601	106	997
2021-12-07T22:23:52.124Z	352	574	94	999
2021-12-07T22:24:12.130Z	404	548	84	999
2021-12-07T22:24:32.141Z	463	521	74	1000
2021-12-07T22:24:52.145Z	517	491	64	1000
2021-12-07T22:25:12.159Z	571	464	55	1000
2021-12-07T22:25:32.171Z	623	437	47	999
2021-12-07T22:25:52.173Z	680	408	40	998
